review_id,bank,review_text,processed_text,sentiment_label,sentiment_score,theme
27e17729-08e9-43aa-b77a-c1dd0cb394e4,CBE,l love it,l love,positive,0.5,Other
d3125729-3da0-4331-9052-dfbb2850b136,CBE,"I am not exaggerating when I say that this application is one of the biggest players in the banking industry. It has simplified a lot of things for the user, even if the bank is in his pocket. But my opinion is (1), when we transfer money, there is a word limit on the (Note) at the end. Why can't we write our reason briefly? I don't understand why it is limited. On the other hand, there is no limit on the bank. Could you explain this? (2), when we pay for water, why is the code not mentioned",exaggerate application big player banking industry simplify lot thing user bank pocket opinion transfer money word limit note end write reason briefly understand limited hand limit bank explain pay water code mention,negative,-0.06547619047619048,Other
a773fdd2-c7a4-4a98-b7f5-01995ae37bf4,CBE,good,good,positive,0.7,Other
893c1b80-bc59-47b7-8daa-7a760e7bb92f,CBE,Good,good,positive,0.7,Other
060dd246-45a4-4e73-b059-992324c188eb,CBE,in this update why screenshoot is disabled now it's not working,update screenshoot disable work,negative,-0.2,Other
57c7f05c-f1e2-4a40-a8ae-f12b7ac0c55e,CBE,good,good,positive,0.7,Other
e2535fda-029f-4ff9-ad71-decf822e225a,CBE,"realy I donot seen like this application ! fast ,safe ande confortable",realy donot see like application fast safe ande confortable,positive,0.35,Other
bb4c6ba4-c74f-452b-9012-880c7cf5fa05,CBE,Excellent but needed upgrading!,excellent needed upgrading,positive,1.0,Other
6713e22b-0222-4fd7-838a-9a2d46c59c3b,CBE,Best app,good app,positive,1.0,Other
34c8ed96-d00f-4805-ac0d-7dc14704790b,CBE,goods app!! pleace update this apps??,good app pleace update app,neutral,0.0,Other
19f55fb5-6f4a-40aa-a1ea-b9e4fa7eabc7,CBE,"The latest update prevents taking screenshots, which is really annoying! please allow us to take screenshots! we need it for evidence (particularly, in case of transfer failure!).",late update prevent take screenshot annoying allow screenshot need evidence particularly case transfer failure,negative,-0.18229166666666669,Other
ccb8f0e2-f653-4dd9-8fb8-762382493b7d,CBE,wow,wow,positive,0.1,Other
73f5af9d-deb1-4bda-8119-e7e8efbd9737,CBE,Fantastic app! I appreciate it very much,fantastic app appreciate,positive,0.38,Other
515ac6ae-fdaf-4225-b098-71f28671b839,CBE,Convenient app,convenient app,neutral,0.0,Other
1345710a-a286-45a4-b8e5-77f53f186de2,CBE,Doesn't work properly. It crashes some many times. commercial bank of Ethiopia not only the application but also sending money to own CBE birr doesn't get your money in your bank account. forcefully you must wait 3-5 days to get your money back to your account. walk up CBE the world is going to decentralized finance.,work properly crash time commercial bank ethiopia application send money cbe birr money bank account forcefully wait day money account walk cbe world go decentralized finance,positive,0.18333333333333335,Other
46a716c9-0d3c-4756-baa1-f7e9cc806a6c,CBE,Good,good,positive,0.7,Other
66f5fb67-df7b-4274-aba4-d2c99ae38b1c,CBE,It crashes multiple times everytime you launch it. Fix it. Edit: crash fixed but screenshots has been disabled. I don't know who thought this was a good idea.,crash multiple time everytime launch fix edit crash fix screenshot disable know think good idea,positive,0.15,Other
fa50a30f-d398-4c2d-b0d1-f94eea8a1349,CBE,why why u remove screen shoot😡😡,u remove screen shoot,neutral,0.0,Other
04af5c54-2cce-419c-9d1e-d1dcca39989c,CBE,good,good,positive,0.7,Other
eb098c76-248b-4755-a15f-08a4e6f019cd,CBE,"I fails mid transaction, No screenshot, download don't work, link shared not working bring back the old app this is usless",fail mid transaction screenshot download work link shared work bring old app usless,negative,-0.1,Other
d98d7575-0d00-41d0-bf08-c733b6b9ad84,CBE,very nice one,nice,positive,0.78,Other
6215bca8-efa9-418e-8c54-a14603045d1f,CBE,good application,good application,positive,0.7,Other
0f99bd26-2bc3-4d0f-a813-f636ac631065,CBE,problem solver and the best fast app,problem solver good fast app,positive,0.6,Other
dde8e620-2686-4797-a908-777b413fe102,CBE,ምርጥ አፕሊከሽን ነው ገንዘብ ለመላክም ሆነ ለማንኛውም ነገር ተመችቶኛል በዚው ቀጥሉበት,ምርጥ አፕሊከሽን ነው ገንዘብ ለመላክም ሆነ ለማንኛውም ነገር ተመችቶኛል በዚው ቀጥሉበት,neutral,0.0,Other
e3691d8d-07ba-406d-8432-7441ad4a4b57,CBE,nice,nice,positive,0.6,Other
f8522da0-c097-437e-9926-77b8b595c95d,CBE,Please bring back the screenshot option. The screenshot download option takes like 15 second appear in gallery and most people don't know about it.,bring screenshot option screenshot download option take like second appear gallery people know,positive,0.16666666666666666,Other
281d71cf-317e-4923-8305-a4900d274453,CBE,ok,ok,positive,0.5,Other
969b2955-eda5-421b-b086-2aff885c8fbe,CBE,you must added dark mode options ❗,add dark mode option,negative,-0.15,Other
8cb5d4a3-c89d-486e-b39b-709fbff3668b,CBE,good,good,positive,0.7,Other
68432085-2840-40e9-8647-46d3aa880849,CBE,Thank you,thank,neutral,0.0,Other
25d7960a-b03c-4e14-a15a-4aa6117e4605,CBE,cbe,cbe,neutral,0.0,Other
745162ad-44bc-4883-9ca7-257d0c3903b1,CBE,ممتاز جدا جدا,ممتاز جدا جدا,neutral,0.0,Other
b0e36e7c-bd4d-4e3b-b64d-7b152f182395,CBE,very nice and convenient app,nice convenient app,positive,0.78,Other
265ad3b6-caf0-4359-b484-8415ddc178f2,CBE,there are to many bugs app keeps crashi ng and the update file seems to keep getting worse,bug app keep crashi ng update file get bad,positive,0.04999999999999999,Other
1b260576-cfb9-41cb-a26c-7d531d2e2f15,CBE,👍👍👍,,neutral,0.0,Other
111e6b29-8b65-4073-bbfa-144bb359bc9e,CBE,Very good,good,positive,0.9099999999999999,Other
55fcc279-e571-493b-9de1-5abe1c7f00d4,CBE,Great experience so far but why this app ain't working while developer mode is on?,great experience far app be work developer mode,positive,0.45,Other
d7022918-8907-4667-b975-7ccf6a6dd252,CBE,why did the screen shot stopped ?????,screen shot stop,neutral,0.0,Other
146cc1d8-869a-49d6-8a6a-e749e0161757,CBE,nice,nice,positive,0.6,Other
5b2ae83a-6c59-452a-9634-161c629620d6,CBE,Best app,good app,positive,1.0,Other
07da55e1-0830-4332-b629-3bff9fcc530b,CBE,it's genuine app..,genuine app,positive,0.4,Other
453e51b2-7df4-4bc9-bb81-c9bf40a84bfe,CBE,okay 👌👍,okay,positive,0.5,Other
064d85e7-3139-487b-9bd1-e92324287d49,CBE,it's a very good application but sometimes it takes a long time to synchronize,good application take long time synchronize,positive,0.42999999999999994,Other
b07c397d-7f0c-48f2-a376-ddbaa4a364a3,CBE,commercial dank...,commercial dank,neutral,0.0,Other
59cd9eb9-50ba-4876-a407-154ae3ffed3f,CBE,great,great,positive,0.8,Other
e63525d9-41ef-46a2-adb6-e23920b85582,CBE,it's very good,good,positive,0.9099999999999999,Other
090bc8fe-3ffa-44f0-b90f-af5404253c80,CBE,to getting money,get money,neutral,0.0,Transactions
7e356e4d-3079-4bcc-92c7-a670ceed3862,CBE,Best,well,positive,1.0,Other
4ac5c134-1684-4e1c-87e0-94be9c62cdcb,CBE,some times it is difficult to get reciepts for the payment made,time difficult reciept payment,negative,-0.5,Other
5edb76f2-5936-4b72-9a95-1000ffb48772,CBE,this app is best,app good,positive,1.0,Other
2454d502-1137-4853-a1db-e15b4c4e6809,CBE,it's very useful,useful,positive,0.39,Other
f1c1b9ec-d1b9-4910-9c9e-c85b3dd16b8f,CBE,nice,nice,positive,0.6,Other
f345e298-8408-4caa-932e-97e619fb408a,CBE,Good,good,positive,0.7,Other
5284a9d0-020e-4351-b428-590effe7000a,CBE,best app and update more features *****,good app update feature,positive,0.75,Other
a1ee7495-fa71-4be5-857c-a168af3bfbc4,CBE,best app for this vast digital finanical word,good app vast digital finanical word,positive,0.3333333333333333,Other
bdecbc24-561c-4f86-9ebb-cbc5418bee21,CBE,this app is my favorite application,app favorite application,positive,0.5,Other
038494c8-d40a-481f-ae34-eef827147664,CBE,Hooo I love this application,hooo love application,positive,0.5,Other
9801defb-1233-473f-bdfb-6442a0c89ab0,CBE,The app protects me from screenshot after update. Please make revision on the app.,app protect screenshot update revision app,neutral,0.0,Other
b9b5f57b-eb79-43cc-b0b1-d12045e3c60e,CBE,good,good,positive,0.7,Other
6234586c-be07-4729-b90d-006f69a665d4,CBE,nice app,nice app,positive,0.6,Other
881d8902-e141-463f-9dc6-12d8338ec43c,CBE,Screenshot or slip not working,screenshot slip work,neutral,0.0,Other
c1f4a23d-e746-4bb1-a1ac-ae44f837ab7c,CBE,Good,good,positive,0.7,Other
296d268c-3f28-4d2a-a1c4-15ae04b1bb5e,CBE,perfect,perfect,positive,1.0,Other
69db284a-5d0e-40a7-a7e0-14b8aa446a23,CBE,thank you for help,thank help,neutral,0.0,Other
f107c5a1-1a11-4e79-a9e1-d4e7bdfc0fd1,CBE,I'm sad guys what are you doing? Why did you add the screenshot restriction to the app? You just made it worse it was a great value to us. You need to rethink it. i will change the 1 star rating when you resolve the issue.,sad guy add screenshot restriction app bad great value need rethink change star rating resolve issue,negative,-0.033333333333333326,Other
690601f0-eca9-4a09-9194-992cfcd37966,CBE,good app,good app,positive,0.7,Other
22c381dc-28fa-4209-a631-23986b7c357a,CBE,Thise is helpfull and have good and easy for mobile money usage in ethiopia,thise helpfull good easy mobile money usage ethiopia,positive,0.5666666666666667,Other
aecb7275-c314-4da4-9534-d5f9d981cc70,CBE,thank you,thank,neutral,0.0,Other
7471ca38-e6da-4ccf-8888-77670f78a9ca,CBE,good app.,good app,positive,0.7,Other
e415d264-a817-4cb8-987c-4f980303cb89,CBE,good,good,positive,0.7,Other
24550474-adc1-4385-8743-0fe8f1864540,CBE,"Old version was very friendly to use. Now we can't see the #Reason The #transaction history (very limited) and now it crash every time it's opened. More over, the last update prevents us from taking #screenshots. Thanks for the developers as they are getting more stupid than ever.",old version friendly use reason transaction history limited crash time open update prevent take screenshot thank developer get stupid,positive,0.11183035714285715,Other
2b62464f-ce18-4033-8aa2-65046102f958,CBE,good,good,positive,0.7,Other
3c2c522f-ed63-4ee4-9375-8c2dddd10540,CBE,Since last week this app has started not working. It simply log in without network but can't sync. Please fix it.,week app start work simply log network sync fix,neutral,0.0,Other
0ac2ba09-9096-4e31-a6ec-efa5af74d165,CBE,Good app,good app,positive,0.7,Other
d2d28452-702a-4e39-a8fe-f245cea2f43b,CBE,good,good,positive,0.7,Other
473e65f6-ed01-4419-aaee-c100d8715017,CBE,good,good,positive,0.7,Other
ee0b4afa-c8ed-4680-a2c4-138b0b5f85e6,CBE,good,good,positive,0.7,Other
e4c75947-2b47-4eed-ac89-7785dad955ed,CBE,amazing👌🫶🙏,amazing,neutral,0.0,Other
886b8882-6269-4710-9796-2f97a0062b29,CBE,What an absolutely terrible update. No screenshots and you still have this stupid restriction on developer options. WHAT ABOUT THOSE OF US WHO ARE ACTUALLY DEVELOPERS!!!!!! At this point telebirr just wins the game 100%. CBE. Do. Better!,absolutely terrible update screenshot stupid restriction developer option actually developer point telebirr win game cbe well,negative,-0.2125,Other
d45d0cce-d1e3-4ab2-bff1-5dc9f39ffc0f,CBE,Wow its my in,wow,positive,0.1,Other
4b831c55-3e93-470c-b16e-31d6c0b407f4,CBE,In the lasted update you removed the capability to screenshot transactions.,lasted update remove capability screenshot transaction,neutral,0.0,Other
7a29f006-ac47-438b-8eef-42f5109354ac,CBE,how do you disable screenshots on a banking app you are very unserious people,disable screenshot banking app unserious people,positive,0.2,Other
4e4a28f0-b032-4eb9-a6bf-5b383475c447,CBE,no screenshot and biometrics on this version wtfk?,screenshot biometric version wtfk,neutral,0.0,Other
08f62668-d310-4909-afa1-1d952aac82d7,CBE,very good,good,positive,0.9099999999999999,Other
c95fbb26-5cba-4ea5-aa0d-b3cdb196fd41,CBE,"Not Good, too lame to use",good lame use,negative,-0.425,Other
2a1190fb-8e74-4dfa-9851-5d488efd9a61,CBE,good,good,positive,0.7,Other
d8e41bf7-af0f-4515-b606-f85d228e79e4,CBE,ረዘም ላለ ግዜ እየተጠቀምኩት ነው ይህን መተግበሪያ ጥሩ ነው ነገር ግን አንዳንድ ችግሮች አሉበት 1ኛ የከፈልኩበትን ደረሰኝ በግዜው ከልወሰድኩ ከሰላሳ ትራንዛክሽን በኅላ መልሼ ከዚህ በፊት የተገበያየውበትን ማግኘት አልችልም ልክ እንደ ሌሎች ባንኮች ምሳሌ (አቢሲኒያ አዋሽ..) ሌላው ብር ለመላክ አስቤ እልካለው ግን አካውንቴ ላይ ለተወሰነ ደቂቃ ከአካውንት ሰይቀንስ ይቆይና ያልገባ መስሎኝ ድጋሜ እልካለው ሁለት ግዜ ሰው ጋ ይገባና ሌላ ችግር ውስጥ መግባት ይህኛው በጣም ትኩረት ሊሰጠው የሚገባ ጉዳይ ነው ሌሎችንም ስህተቶችን ማንሳት ይቻላል ዋናውን ላንሳ ብዬ ነው እንጂ developerሮች በርቱ በየ ግዜው የሚሰጣችሁን feedback ተቀበሉ አሻሽሉት,ረዘም ላለ ግዜ እየተጠቀምኩት ነው ይህን መተግበሪያ ጥሩ ነው ነገር ግን አንዳንድ ችግሮች አሉበት የከፈልኩበትን ደረሰኝ በግዜው ከልወሰድኩ ከሰላሳ ትራንዛክሽን በኅላ መልሼ ከዚህ በፊት የተገበያየውበትን ማግኘት አልችልም ልክ እንደ ሌሎች ባንኮች ምሳሌ አቢሲኒያ አዋሽ ሌላው ብር ለመላክ አስቤ እልካለው ግን አካውንቴ ላይ ለተወሰነ ደቂቃ ከአካውንት ሰይቀንስ ይቆይና ያልገባ መስሎኝ ድጋሜ እልካለው ሁለት ግዜ ሰው ጋ ይገባና ሌላ ችግር ውስጥ መግባት ይህኛው በጣም ትኩረት ሊሰጠው የሚገባ ጉዳይ ነው ሌሎችንም ስህተቶችን ማንሳት ይቻላል ዋናውን ላንሳ ብዬ ነው እንጂ developerሮች በርቱ በየ ግዜው የሚሰጣችሁን feedback ተቀበሉ አሻሽሉት,neutral,0.0,Other
a1592110-21bf-4533-9d12-20224150e92d,CBE,CBE app is great,cbe app great,positive,0.8,Other
50f5eed1-0d3a-41f8-a105-a696f082d546,CBE,zaku,zaku,neutral,0.0,Other
32cdf18e-490a-4816-a552-ef9a5589735b,CBE,its good and saving time,good save time,positive,0.7,Other
c61286fb-631a-440c-96fd-1dc5d09bc76e,CBE,"this new update(Mar 19,2025) is great in fixing bugs, stability and smooth experience I'll give u that but it came with a big shortcoming which is not allowing to take screenshot. I can't screenshot neither my balance nor the transaction or anything within the app, i understand it's for security reasons but please bring that back, allow us to take screenshot we need that. Thanks.",new great fix bug stability smooth experience u come big shortcoming allow screenshot screenshot balance transaction app understand security reason bring allow screenshot need thank,positive,0.25606060606060604,Other
20a09b8b-5079-467b-b449-42c6a2463dc5,CBE,"what went wrong, I couldn't take a screenshot.",go wrong screenshot,negative,-0.5,Other
e0245313-d820-433a-b731-4ded2a34384e,CBE,full,,positive,0.35,Other
5f6b7e4f-cff6-4517-8f07-db84f02f8f84,CBE,good,good,positive,0.7,Other
a819b594-a3cc-4393-b0ce-cd55b4a49be9,CBE,ok,ok,positive,0.5,Other
e17a4ea8-0adc-4130-b75d-8ff9d262ffba,CBE,App is crushing recently. Please update.,app crush recently update,positive,0.2,Other
a6834374-59bc-40f8-a36a-dc28930ece81,CBE,It is good but why screenshot is forbidden,good screenshot forbid,positive,0.7,Other
cbae8db5-455f-45a9-a45b-a41eafbd59d0,CBE,Taking away the screenshot of the receipt is just silly. Worse is tbe download button putting a copy of the screenshot - which you prevented to be taken - in tbe downloads folder where we cant attach directly from Whatsapp. Millions of people use the screenshot as proof of payment / transfer yet you make that harder for everyone? I have every user contacts the developer or manager who made this awful decision.,take away screenshot receipt silly bad tbe download button put copy screenshot prevent take tbe download folder not attach directly whatsapp million people use screenshot proof payment transfer hard user contact developer manager awful decision,negative,-0.38,Other
f95d99e6-744b-44c5-afe2-2b0684d5e340,CBE,good,good,positive,0.7,Other
b9606055-ec45-4883-b192-fcbc2aa530b7,CBE,very good app,good app,positive,0.9099999999999999,Other
c2325f0f-3f98-4c04-893b-6139016cd7c2,CBE,best,well,positive,1.0,Other
09c3834f-7269-4b30-9233-7b760050b00e,CBE,good,good,positive,0.7,Other
e575b527-d6fd-426a-979f-46189ef72d30,CBE,New update version 5.0.9 keeps crashing it needs maintenance,new update version keeps crash need maintenance,positive,0.13636363636363635,Other
6a802057-ea8e-4daf-817e-feee05e03d55,CBE,the update is unneeded,update unneeded,neutral,0.0,Other
0a15a2b4-2eb7-4771-808d-09c90c6cc45d,CBE,Reliable bank,reliable bank,neutral,0.0,Other
7d68d33b-b337-4119-a381-9ad93f9ddd8b,CBE,as if the update of march 19 i can't take a screenshot in the app. i can just save it as file and that is so annoying. i used to save all screenshot in my gallery in one folder now with the extra steps added i have to save the file go to file and then screenshot it. the solution is to allow the screenshot to be save in to gallery automatically. i wish you give this review attention and resolve the issue shortly.,update march screenshot app save file annoying save screenshot gallery folder extra step add save file file screenshot solution allow screenshot save gallery automatically wish review attention resolve issue shortly,negative,-0.26666666666666666,Other
04016fba-959a-42fc-ae43-5b359b795831,CBE,it is good app but when I make inter bank transaction It can't display The receiver account number and name of receiver and also receiver bank,good app inter bank transaction display receiver account number receiver receiver bank,positive,0.7,Other
23caed00-d153-4be0-acfa-dd2b51467c50,CBE,ጥሩነዉ።,,neutral,0.0,Other
9a8462eb-2c40-4650-90b8-94e22aedb8b2,CBE,good,good,positive,0.7,Other
385caa72-4498-4010-abe7-2e4f63e6f21c,CBE,perfect app,perfect app,positive,1.0,Other
e35dc475-0573-466a-943f-d9aa3aa4045b,CBE,It was nice but now it dose not opened the transactions,nice dose open transaction,positive,0.6,Other
c19f9788-3d70-44b5-b1ea-27993b12580d,CBE,it's great,great,positive,0.8,Other
b8537f4b-7b8b-483f-b255-3e0429af42ae,CBE,Good,good,positive,0.7,Other
9b26d48f-30ef-4d25-8134-53767162b04d,CBE,good,good,positive,0.7,Other
e9df049e-6e5d-4d69-bdc7-e55262bc37d5,CBE,ኧረ ውረድ,ኧረ ውረድ,neutral,0.0,Other
7f5e3100-bc4e-4866-913e-5af3d8b3c48a,CBE,Good,good,positive,0.7,Other
2c7a85fa-0220-4809-8b3f-6ad0d1927188,CBE,simple to use,simple use,neutral,0.0,Other
22d167ee-92a5-4d54-8310-d7595322ced2,CBE,The apps is good to use,app good use,positive,0.7,Other
7ce53652-e205-4421-9fb4-36864ff34060,CBE,It's best app but Please add(included) payment of water bill,good app payment water bill,positive,1.0,Other
eee09632-0155-4a1d-8b6d-e53917e70b2e,CBE,the app has a bug and it keeps crashing 😑 please provide an update and fix the issue thank you....,app bug keep crash provide update fix issue thank,neutral,0.0,Other
04e5e4b6-928a-4514-be68-f44a8ae410e1,CBE,This is my favorite App,favorite app,positive,0.5,Other
5d522938-51b9-4ca3-8044-725020e5cea3,CBE,CBE i like,cbe like,neutral,0.0,Other
12ee1dcb-db00-4fbb-8266-ff46001ceca5,CBE,1.we can't get mobile Token on CBE App or any other online. This is need to improve 2.internet banking is always say authenticate error after some weeks this is need to improve.,mobile token cbe app online need improve banking authenticate error week need improve,negative,-0.125,Other
11c2dcc9-55b2-429a-896c-a2341b542f0c,CBE,Good,good,positive,0.7,Other
4cb6f2f9-9ef1-4904-8cd0-b6afe949f955,CBE,excellent app for account transaction specially for bussiness customers and a good method to pay bills and different personal payment.,excellent app account transaction specially bussiness customer good method pay bill different personal payment,positive,0.41142857142857137,Other
1b39f225-3e5e-4184-af6f-c817f8e5d331,CBE,የሚገርም አፕ ተመችቶኛል 🙏❤,የሚገርም አፕ ተመችቶኛል,neutral,0.0,Other
a7fc72a0-a6e1-4a1e-9268-c674e45c1a43,CBE,Wow,wow,positive,0.1,Other
2f71cb3c-96a2-445b-99c8-9f3a4bb2977e,CBE,"The app has brought a new problem. When i open the app, it closes itself then i have to open it again. Please fix this issue if it's your problem",app bring new problem open app close open fix issue problem,positive,0.04545454545454545,Other
b15eda4c-92aa-449d-8fc3-a5bdcff74df7,CBE,Good,good,positive,0.7,Other
63448558-3aa6-47f0-98a6-0513ba4563c5,CBE,Wow,wow,positive,0.1,Other
f42c7cf8-f953-4c16-9356-fa6d129a95cd,CBE,በጣም ጥሩ አፕልኬሽን ነው,በጣም ጥሩ አፕልኬሽን ነው,neutral,0.0,Other
53fa1ec7-c03c-4c93-84b2-073813a8bb95,CBE,"In my view, I can't give any conclusion because it's the starting of an online banking in my country. However, the commercial bank of ethiopia must rebuild this app and also need to make more access to changing the system. Keep continuing ethiopia 🇪🇹 🇪🇹🇪🇹🇪🇹",view conclusion starting online banking country commercial bank ethiopia rebuild app need access change system continue ethiopia,positive,0.16666666666666666,Other
59bdac2d-88c9-4c25-93cd-bba54169d234,CBE,Very attractive and user-friendly,attractive user friendly,positive,1.0,Other
fc05f6dc-c8c1-48a4-9617-29f04be43795,CBE,Good apps,good app,positive,0.7,Other
1eedb08d-fbfc-44bd-a579-001b1e3aa11d,CBE,My special app and my proud bank of Ethiopia.,special app proud bank ethiopia,positive,0.5785714285714286,Other
a6a2de22-6e1e-4fbe-8d3e-9ce75d7e0f6e,CBE,The app need update it always crash,app need update crash,neutral,0.0,Other
6a135b67-0361-42ad-84a0-fc0240c4b258,CBE,Good,good,positive,0.7,Other
8b6e8fe8-8503-4abb-9898-6c7a340b41c8,CBE,It is very comfortable and simple to use!!! But whay standing order is not work?,comfortable simple use whay standing order work,positive,0.26,Other
81db9054-1b8b-44c8-ac51-76c6af36e26d,CBE,Good,good,positive,0.7,Other
f7a2ec07-d568-489b-86b9-d4ad903398b6,CBE,"One of the best apps I have used ,",good app,positive,1.0,Other
2adc5824-9320-48fb-94e9-14b1f4c38f02,CBE,Asela,asela,neutral,0.0,Other
937102c6-ae88-419c-994b-80e520faacb8,BOA,it's not working,work,neutral,0.0,Other
3559b91c-fad9-4032-bebe-cf99974b9628,BOA,"Hello, I’m facing a problem with the BOA Mobile app. Every time I enter my phone number and password, the app crashes and shows an error that says “BoaMobile closed because this app has a bug.” I tried updating, reinstalling, and clearing cache, but nothing worked. Please fix this bug in the next update. I really need access to my account. Thank you.",hello face problem boa mobile app time enter phone number password app crash show error say boamobile close app bug try update reinstall clear cache work fix bug update need access account thank,positive,0.03333333333333333,Other
10e85f30-540d-4810-ba89-85a7e004480b,BOA,exceptional,exceptional,positive,0.6666666666666666,Other
d7f07898-4ba1-47b4-9e8c-a3cc10b1bf0f,BOA,BoA Mobile good bank,boa mobile good bank,positive,0.7,Other
2ca9480b-ff5f-4b59-952c-5921db83dab2,BOA,this is worest app 24/7 loading,wor app loading,neutral,0.0,Other
8cd852da-0257-4ca0-9003-314fb464e55a,BOA,This App is not interest for Android phone Please update it .,app interest android phone update,neutral,0.0,Other
d9172c66-a605-4626-acc6-e1dbca0685cd,BOA,BoA system is confartable,boa system confartable,neutral,0.0,Other
c3f2810d-cf99-4600-90ac-bef47adb9e7a,BOA,"this app, for me , is a waste of time. It doesn't work . I can't even long in, and it really piss me off. FIX THE PROBLEM",app waste time work long piss fix problem,negative,-0.016666666666666663,Other
512f8c2b-8fac-41cc-978a-b58e39a1ea5c,BOA,Good service.,good service,positive,0.7,Other
76089146-b1c7-47f4-ab9f-44b6a1092225,BOA,the app crush frequently,app crush frequently,positive,0.1,Other
9198a5bc-f914-4a18-ad44-d2b77094c02a,BOA,good,good,positive,0.7,Other
e244700c-1210-4280-b60b-b75964c982df,BOA,You guys keeps getting worst,guy keep get bad,negative,-1.0,Other
b857156e-2647-4eee-a3f4-2eec417f721e,BOA,good,good,positive,0.7,Other
2e219268-96fd-400c-8632-0b0d1044f487,BOA,"This app is a joke. It crashes more than it works, takes forever to load, and half the features are just decorative at this point. Can’t log in, can’t transfer money, can’t even check my balance without it bugging out. To the developer: Are you actually trying to make this work, or is this some kind of social experiment to test our patience? Did you build this in your sleep? Because it definitely looks like it. If this is your idea of a functional app, maybe consider a different career path🙏",app joke crash work take forever load half feature decorative point log transfer money check balance bug developer actually try work kind social experiment test patience build sleep definitely look like idea functional app maybe consider different career path,positive,0.1380952380952381,Other
86456197-428d-45e1-9c00-8dd85dcbb9e9,BOA,BoA,boa,neutral,0.0,Other
fe22c72e-7fba-4ae7-9b4f-097bdb51cc61,BOA,good,good,positive,0.7,Other
8ddf5c9f-f866-4817-ac5e-85c67bfa870e,BOA,but not opening on android,open android,neutral,0.0,Other
f8bb86fb-594a-48ea-be1f-d08ea0882b8e,BOA,Worst App ever. Totally unreliable. And it didn't work at all for the last 4 months.,bad app totally unreliable work month,negative,-0.3333333333333333,Other
190dccba-a7cf-4b2f-9b78-5bf8d3c280ae,BOA,amazing,amazing,positive,0.6000000000000001,Other
7f2000c9-7d5a-4e34-92bd-f3871b54b93c,BOA,excellent app,excellent app,positive,1.0,Other
49377d51-ea44-483e-a596-3d5bed4b3f9a,BOA,excellent,excellent,positive,1.0,Other
8d310fe5-412a-4051-9857-4cf0cdebfb75,BOA,ሞላዬ ከበደ,ሞላዬ ከበደ,neutral,0.0,Other
b640cc87-df88-4b6b-9b9f-13fe0bdd5dfa,BOA,"this app does no work on Samsung a51, it just gives a preview of the logo",app work samsung give preview logo,neutral,0.0,Other
141af3a7-96be-4fe5-9490-4cb8dfbf711e,BOA,nice,nice,positive,0.6,Other
301f6927-9395-4cda-bb77-041a36323875,BOA,"i entered incorrect security question by mistake boa app lock pin forever, why is there no other options? ?? i contacted different branchs more then 4times but they didn't able to solve this issue .",enter incorrect security question mistake boa app lock pin forever option contact different branch able solve issue,positive,0.265625,Other
9a02c524-0d8d-445e-97d4-d1f451b16d43,BOA,Best app,good app,positive,1.0,Other
857bb685-6f7e-4db0-af37-eb2f1c1c6fd3,BOA,liking this application good 👍,like application good,positive,0.7,Other
62fa097e-3fd8-4522-a3a3-9b13f17f594d,BOA,"This app future is good, but there is problems with apps to reset and activate it, which is difficult even to the branch staffs, and it takes too long times to active at the branch plus most of the time high expected failure of activation after process at the counter and OTP sent not work",app future good problem app reset activate difficult branch staff take long time active branch plus time high expect failure activation process counter otp sent work,positive,0.02888888888888889,Other
e4f9ad9a-576a-4bbe-a910-812fd1b7e08a,BOA,good,good,positive,0.7,Other
586aecda-30fc-4daf-bca7-2d37573a5e4e,BOA,good,good,positive,0.7,Other
0f3023a3-30af-479c-85e7-4165b2ce30c7,BOA,good,good,positive,0.7,Other
aa6d112e-713e-46d9-90a5-6c32c1b1d7ef,BOA,good,good,positive,0.7,Other
8571b294-c8c6-491b-99d3-52438a2b6dc6,BOA,wow,wow,positive,0.1,Other
e255b972-0d40-4de1-99ff-44dbada62a16,BOA,it's really good 👍,good,positive,0.7,Other
dbd9dbf2-47ee-4103-8631-cd0ef79f4344,BOA,Bad app . it stuck when you open and noting WORKS.,bad app stick open note work,negative,-0.3499999999999999,Other
8a4d9c01-9e5a-4732-a8ab-9341930b30c8,BOA,"the app isn't working after it asked me the password it starts loading, but it doesn't open",app work ask password start load open,neutral,0.0,Other
e523c50a-6f8f-4653-ad4d-5122ef8ddb9a,BOA,Best,well,positive,1.0,Other
3271d45f-2900-41b6-878c-669ac563e60a,BOA,It keeps showing this pop up to turn off developer options even tho it's off! I had to turn on and then off to make it work! This is a horrible experience and needs a fix asap! Plus kinda slow.,keep show pop turn developer option tho turn work horrible experience need fix asap plus kinda slow,negative,-0.65,Other
56788d9a-6194-40ce-b282-30c541eec4cf,BOA,yideg,yideg,neutral,0.0,Other
df1d7402-68cb-4f20-ae7f-d02866690692,BOA,አይከፍትም እኮ,አይከፍትም እኮ,neutral,0.0,Other
527633dc-326a-40d3-8f50-663f5a355aee,BOA,great boa,great boa,positive,0.8,Other
152c96b7-b5f2-4b29-9812-ff59d9464615,BOA,Best,well,positive,1.0,Other
497345df-10e9-402a-bb96-88e16f8a803d,BOA,boa of mobile backing,boa mobile backing,neutral,0.0,Other
6474e6df-7925-4e06-a67b-944237843b02,BOA,nice,nice,positive,0.6,Other
